run,run_code,run_name_cn,combo,threshold_group,applied_threshold,acc,auc,f1,sen,spe,bal_acc,tn,fp,fn,tp,auc_warning,num_hyperedges,use_anatomy_edges,use_prototype_edges,use_mask_aware_classifier,mask_head_type,mask_order,use_mask_aware_node_fusion,use_node_type_embed,no_t1ce_t1_penalty,threshold,avg_gate_t1,avg_gate_t1ce,avg_gate_t2,avg_gate_flair,core_avg_gate_t1,core_avg_gate_t1ce,core_avg_gate_t2,core_avg_gate_flair,boundary_avg_gate_t1,boundary_avg_gate_t1ce,boundary_avg_gate_t2,boundary_avg_gate_flair,peri_inner_avg_gate_t1,peri_inner_avg_gate_t1ce,peri_inner_avg_gate_t2,peri_inner_avg_gate_flair,peri_outer_avg_gate_t1,peri_outer_avg_gate_t1ce,peri_outer_avg_gate_t2,peri_outer_avg_gate_flair,distal_normal_avg_gate_t1,distal_normal_avg_gate_t1ce,distal_normal_avg_gate_t2,distal_normal_avg_gate_flair
no_t1ce_focus_seed42,NF,无 T1ce 定向微调,t2_t1ce_t1,has_t1ce,0.4999999999999999,0.8918918918918919,0.7543103448275862,0.935483870967742,1.0,0.5,0.75,4,4,0,29,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.4999999999999999,0.0683775592729765,0.8987181278474227,0.0329043232745246,0.0,0.0412354643574295,0.881739268620574,0.0770252765977351,0.0,0.0600043555467734,0.9055713403063852,0.0344243120691952,0.0,0.0843906383126778,0.8899315164701359,0.0256778583555231,0.0,0.0846047258535858,0.8931299039238209,0.0222653755526306,0.0,0.0716526122944158,0.9232186099161972,0.0051287937975389,0.0
no_t1ce_focus_seed42,NF,无 T1ce 定向微调,t2_t1ce_flair,has_t1ce,0.4999999999999999,0.918918918918919,0.7586206896551724,0.9508196721311476,1.0,0.625,0.8125,5,3,0,29,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.4999999999999999,0.0,0.7880315595725118,0.0314990299660295,0.1804694199288229,0.0,0.8818015609616162,0.0926232083906087,0.0255752335554925,0.0,0.9081588660341662,0.041097515781522,0.0507436327725116,0.0,0.8754184190183878,0.0166470217417381,0.1079345669408329,0.0,0.7854217025577217,0.0068307386896847,0.207747579235772,0.0,0.4893572492906674,0.0002966652265938,0.5103460871395054
no_t1ce_focus_seed42,NF,无 T1ce 定向微调,t2_t1_flair,no_t1ce_with_t1,0.194,0.7837837837837838,0.7155172413793103,0.8666666666666667,0.896551724137931,0.375,0.6357758620689655,3,5,3,26,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.194,0.1780792873669393,0.0,0.1854455995624758,0.6364751168010706,0.2741740453937972,0.0,0.5925844471675117,0.1332415121896947,0.2817663338501006,0.0,0.2174546204702425,0.5007790490179449,0.203900186103498,0.0,0.0805900532913919,0.7155097642460385,0.1257412532160398,0.0,0.0356417796013104,0.8386169712285738,0.0048146182712608,0.0,0.0009570972819227,0.9942282873231012
no_t1ce_focus_seed42,NF,无 T1ce 定向微调,t1ce_t1_flair,has_t1ce,0.4999999999999999,0.918918918918919,0.7586206896551724,0.9508196721311476,1.0,0.625,0.8125,5,3,0,29,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.4999999999999999,0.0449300779063864,0.7794440673455569,0.0,0.1756258638521493,0.0814689970675843,0.8904432700695218,0.0,0.0280877498772286,0.0524011072262892,0.90080705733114,0.0,0.0467918461710283,0.0502759788478951,0.8525709724305449,0.0,0.097153051265758,0.036244862357169,0.7646425867553901,0.0,0.1991125633417264,0.0042594440329945,0.4887564501411878,0.0,0.5069841086050049
no_t1ce_focus_seed42,NF,无 T1ce 定向微调,t2_t1ce_t1_flair,has_t1ce,0.4999999999999999,0.918918918918919,0.7564655172413793,0.9508196721311476,1.0,0.625,0.8125,5,3,0,29,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.4999999999999999,0.0322491114433119,0.7729231169699405,0.0235933651891982,0.1712344103174852,0.0341993567918208,0.872626091605304,0.0725003969413582,0.0206741534088763,0.0400170033114419,0.89120147160783,0.0268020965645881,0.041979439039635,0.0472225916299379,0.8494048624274295,0.0123267297096627,0.0910458258627833,0.0355555181398132,0.7627205403420974,0.006048930606937,0.1956750136226993,0.0042510873435459,0.4886626188670414,0.0002886721234452,0.5067976196534322
public_calib_safe_seed42,CS,受约束安全校准,t2,no_t1ce_no_t1,0.077,0.2162162162162162,0.6293103448275863,0.0,0.0,1.0,0.5,8,0,29,0,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.077,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
public_calib_safe_seed42,CS,受约束安全校准,t1ce,has_t1ce,0.95,0.8648648648648649,0.8706896551724138,0.918032786885246,0.9655172413793104,0.5,0.7327586206896552,4,4,1,28,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.95,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
public_calib_safe_seed42,CS,受约束安全校准,t1,no_t1ce_with_t1,0.0635,0.5405405405405406,0.5431034482758621,0.6792452830188679,0.6206896551724138,0.25,0.4353448275862069,2,6,11,18,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.0635,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
public_calib_safe_seed42,CS,受约束安全校准,flair,no_t1ce_no_t1,0.077,0.6756756756756757,0.6939655172413793,0.7692307692307693,0.6896551724137931,0.625,0.6573275862068966,5,3,9,20,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
public_calib_safe_seed42,CS,受约束安全校准,t2_t1ce,has_t1ce,0.95,0.8648648648648649,0.875,0.918032786885246,0.9655172413793104,0.5,0.7327586206896552,4,4,1,28,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.95,0.0,0.9680268166435732,0.0319731915755635,0.0,0.0,0.9235839439002244,0.0764160591001533,0.0,0.0,0.958478219605781,0.0415217957204992,0.0,0.0,0.9782029342006991,0.0217970751634666,0.0,0.0,0.984186220813442,0.0158137841261627,0.0,0.0,0.9956827646977192,0.0043172437675358,0.0
public_calib_safe_seed42,CS,受约束安全校准,t2_t1,no_t1ce_with_t1,0.0635,0.2162162162162162,0.6379310344827586,0.0,0.0,1.0,0.5,8,0,29,0,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.0635,0.2396986537940196,0.0,0.7603013542052862,0.0,0.0800624806182207,0.0,0.919937533301276,0.0,0.1671588683148493,0.0,0.8328411418038446,0.0,0.2033197156380157,0.0,0.796680290956755,0.0,0.2871276914469293,0.0,0.7128723199303085,0.0,0.4608245129520829,0.0,0.5391754850342467,0.0
public_calib_safe_seed42,CS,受约束安全校准,t2_flair,no_t1ce_no_t1,0.077,0.4324324324324324,0.6896551724137931,0.4615384615384615,0.3103448275862069,0.875,0.5926724137931034,7,1,20,9,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.077,0.0,0.0,0.1342577426998082,0.8657422681918016,0.0,0.0,0.5028382565476538,0.4971617577043739,0.0,0.0,0.1048988997257937,0.8951011074555887,0.0,0.0,0.0452347811487433,0.9547652263899108,0.0,0.0,0.0182310356975288,0.9817689721648758,0.0,0.0,8.574037932103636e-05,0.9999142772442584
public_calib_safe_seed42,CS,受约束安全校准,t1ce_t1,has_t1ce,0.95,0.8648648648648649,0.875,0.918032786885246,0.9655172413793104,0.5,0.7327586206896552,4,4,1,28,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.95,0.0172508372574855,0.9827491711925816,0.0,0.0,0.0225770843925465,0.9774229284879324,0.0,0.0,0.0208371182837207,0.9791628895579156,0.0,0.0,0.0141107933180715,0.9858892141161738,0.0,0.0,0.0206818926751117,0.9793181209950834,0.0,0.0,0.0080472976179771,0.9919527028058026,0.0,0.0
public_calib_safe_seed42,CS,受约束安全校准,t1ce_flair,has_t1ce,0.95,0.8648648648648649,0.8620689655172413,0.9152542372881356,0.9310344827586208,0.625,0.7780172413793103,5,3,2,27,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.95,0.0,0.7877534402571292,0.0,0.2122465657002396,0.0,0.9409440129089196,0.0,0.0590559925601142,0.0,0.9049401073779508,0.0,0.0950598943213266,0.0,0.8586305449402111,0.0,0.1413694645415885,0.0,0.7174305358093005,0.0,0.2825694728475312,0.0,0.5168220002492643,0.0,0.4831780042306373
public_calib_safe_seed42,CS,受约束安全校准,t1_flair,no_t1ce_with_t1,0.0635,0.6756756756756757,0.6896551724137931,0.7692307692307693,0.6896551724137931,0.625,0.6573275862068966,5,3,9,20,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.0635,0.02275747830168,0.0,0.0,0.977242531325366,0.0742445316542904,0.0,0.0,0.9257554814622208,0.0208331826766016,0.0,0.0,0.9791668299082164,0.0117047663659316,0.0,0.0,0.9882952361493498,0.0069385703843158,0.0,0.0,0.993061437800124,6.63404272608899e-05,0.0,0.0,0.9999336713069196
public_calib_safe_seed42,CS,受约束安全校准,t2_t1ce_t1,has_t1ce,0.95,0.8648648648648649,0.875,0.918032786885246,0.9655172413793104,0.5,0.7327586206896552,4,4,1,28,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.95,0.0104822961535226,0.9604217917230484,0.0290959147114736,0.0,0.0042942762335541,0.9224580460404224,0.0732476828550368,0.0,0.0115930008474431,0.9527101242864454,0.0356968873405674,0.0,0.0102623674552889,0.9708432869331256,0.0188943447954447,0.0,0.0186427916961772,0.9676374583630948,0.0137197416975477,0.0,0.0076190445351499,0.9884600429921536,0.0039209168687716,0.0
public_calib_safe_seed42,CS,受约束安全校准,t2_t1ce_flair,has_t1ce,0.95,0.8648648648648649,0.8620689655172413,0.9152542372881356,0.9310344827586208,0.625,0.7780172413793103,5,3,2,27,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.95,0.0,0.7808634471165594,0.0137617613438676,0.2053747963239919,0.0,0.9117796254419798,0.0529461208984605,0.035274260796649,0.0,0.9007802061088434,0.011352919794957,0.0878668877239128,0.0,0.8577023749869015,0.0029536141379225,0.1393440066668353,0.0,0.7171927375791317,0.0015394185381913,0.2812678461263114,0.0,0.5168622914659409,1.6733349806787934e-05,0.4831209803062509
public_calib_safe_seed42,CS,受约束安全校准,t2_t1_flair,no_t1ce_with_t1,0.0635,0.4594594594594595,0.6853448275862069,0.5,0.3448275862068966,0.875,0.6099137931034483,7,1,19,10,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.0635,0.0117419606416144,0.0,0.1303932389776003,0.8578648086033157,0.0267085188860299,0.0,0.4890698219881144,0.4842216673030241,0.0153602467054992,0.0,0.101112404313008,0.8835273610579001,0.0100760593836516,0.0,0.043867421788245,0.9460565238385588,0.0064988399684747,0.0,0.0178312033872078,0.9756699623288336,6.61382644166276e-05,0.0,8.534341142643395e-05,0.9998485284882624
public_calib_safe_seed42,CS,受约束安全校准,t1ce_t1_flair,has_t1ce,0.95,0.8648648648648649,0.8620689655172413,0.9152542372881356,0.9310344827586208,0.625,0.7780172413793103,5,3,2,27,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.95,0.0036963267586474,0.7861865807442753,0.0,0.2101171002626594,0.0080166004856357,0.9362011940998806,0.0,0.0557822180217666,0.004390738746189,0.9034188691262356,0.0,0.0921904018320019,0.0020271311999116,0.8580220948363578,0.0,0.1399507879708649,0.0039745209230813,0.7164572078995785,0.0,0.2795682716996667,7.264243841966034e-05,0.5168335377593241,0.0,0.4830938217889972
public_calib_safe_seed42,CS,受约束安全校准,t2_t1ce_t1_flair,has_t1ce,0.95,0.8648648648648649,0.8620689655172413,0.9152542372881356,0.9310344827586208,0.625,0.7780172413793103,5,3,2,27,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.95,0.0024549904446523,0.7801769702731002,0.0133168383190204,0.2040512090287662,0.0027748817957484,0.9109810125586149,0.051535106339715,0.0347090065524428,0.0036174804420814,0.8997424542148774,0.0107064125589707,0.085933666047319,0.0018997795592226,0.8571278486665137,0.0028525430296406,0.1381198388512633,0.0039101499305109,0.7162118977127673,0.0014734071288009,0.2784045472435152,7.266049569834604e-05,0.5168216382127276,1.672253797514073e-05,0.4830889864492908
public_eval_current_calibrated,B0-R,基线校准复评,t2,no_t1ce_no_t1,0.01,0.2432432432432432,0.6293103448275863,0.0666666666666666,0.0344827586206896,1.0,0.5172413793103449,8,0,28,1,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
public_eval_current_calibrated,B0-R,基线校准复评,t1ce,has_t1ce,0.955,0.8648648648648649,0.8706896551724138,0.918032786885246,0.9655172413793104,0.5,0.7327586206896552,4,4,1,28,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.955,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
public_eval_current_calibrated,B0-R,基线校准复评,t1,no_t1ce_with_t1,0.01,0.7837837837837838,0.5431034482758621,0.8787878787878788,1.0,0.0,0.5,0,8,0,29,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
public_eval_current_calibrated,B0-R,基线校准复评,flair,no_t1ce_no_t1,0.01,0.6756756756756757,0.6939655172413793,0.7857142857142857,0.7586206896551724,0.375,0.5668103448275862,3,5,7,22,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
public_eval_current_calibrated,B0-R,基线校准复评,t2_t1ce,has_t1ce,0.955,0.8648648648648649,0.875,0.918032786885246,0.9655172413793104,0.5,0.7327586206896552,4,4,1,28,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.955,0.0,0.9680268166435732,0.0319731915755635,0.0,0.0,0.9235839439002244,0.0764160591001533,0.0,0.0,0.958478219605781,0.0415217957204992,0.0,0.0,0.9782029342006991,0.0217970751634666,0.0,0.0,0.984186220813442,0.0158137841261627,0.0,0.0,0.9956827646977192,0.0043172437675358,0.0
public_eval_current_calibrated,B0-R,基线校准复评,t2_t1,no_t1ce_with_t1,0.01,0.2972972972972973,0.6379310344827586,0.1875,0.1034482758620689,1.0,0.5517241379310345,8,0,26,3,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.01,0.2396986537940196,0.0,0.7603013542052862,0.0,0.0800624806182207,0.0,0.919937533301276,0.0,0.1671588683148493,0.0,0.8328411418038446,0.0,0.2033197156380157,0.0,0.796680290956755,0.0,0.2871276914469293,0.0,0.7128723199303085,0.0,0.4608245129520829,0.0,0.5391754850342467,0.0
public_eval_current_calibrated,B0-R,基线校准复评,t2_flair,no_t1ce_no_t1,0.01,0.6756756756756757,0.6896551724137931,0.76,0.6551724137931034,0.75,0.7025862068965517,6,2,10,19,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.01,0.0,0.0,0.1342577426998082,0.8657422681918016,0.0,0.0,0.5028382565476538,0.4971617577043739,0.0,0.0,0.1048988997257937,0.8951011074555887,0.0,0.0,0.0452347811487433,0.9547652263899108,0.0,0.0,0.0182310356975288,0.9817689721648758,0.0,0.0,8.574037932103636e-05,0.9999142772442584
public_eval_current_calibrated,B0-R,基线校准复评,t1ce_t1,has_t1ce,0.955,0.8648648648648649,0.875,0.918032786885246,0.9655172413793104,0.5,0.7327586206896552,4,4,1,28,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.955,0.0172508372574855,0.9827491711925816,0.0,0.0,0.0225770843925465,0.9774229284879324,0.0,0.0,0.0208371182837207,0.9791628895579156,0.0,0.0,0.0141107933180715,0.9858892141161738,0.0,0.0,0.0206818926751117,0.9793181209950834,0.0,0.0,0.0080472976179771,0.9919527028058026,0.0,0.0
public_eval_current_calibrated,B0-R,基线校准复评,t1ce_flair,has_t1ce,0.955,0.8648648648648649,0.8620689655172413,0.9152542372881356,0.9310344827586208,0.625,0.7780172413793103,5,3,2,27,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.955,0.0,0.7877534402571292,0.0,0.2122465657002396,0.0,0.9409440129089196,0.0,0.0590559925601142,0.0,0.9049401073779508,0.0,0.0950598943213266,0.0,0.8586305449402111,0.0,0.1413694645415885,0.0,0.7174305358093005,0.0,0.2825694728475312,0.0,0.5168220002492643,0.0,0.4831780042306373
public_eval_current_calibrated,B0-R,基线校准复评,t1_flair,no_t1ce_with_t1,0.01,0.6756756756756757,0.6896551724137931,0.7857142857142857,0.7586206896551724,0.375,0.5668103448275862,3,5,7,22,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.01,0.02275747830168,0.0,0.0,0.977242531325366,0.0742445316542904,0.0,0.0,0.9257554814622208,0.0208331826766016,0.0,0.0,0.9791668299082164,0.0117047663659316,0.0,0.0,0.9882952361493498,0.0069385703843158,0.0,0.0,0.993061437800124,6.63404272608899e-05,0.0,0.0,0.9999336713069196
public_eval_current_calibrated,B0-R,基线校准复评,t2_t1ce_t1,has_t1ce,0.955,0.8648648648648649,0.875,0.918032786885246,0.9655172413793104,0.5,0.7327586206896552,4,4,1,28,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.955,0.0104822961535226,0.9604217917230484,0.0290959147114736,0.0,0.0042942762335541,0.9224580460404224,0.0732476828550368,0.0,0.0115930008474431,0.9527101242864454,0.0356968873405674,0.0,0.0102623674552889,0.9708432869331256,0.0188943447954447,0.0,0.0186427916961772,0.9676374583630948,0.0137197416975477,0.0,0.0076190445351499,0.9884600429921536,0.0039209168687716,0.0
public_eval_current_calibrated,B0-R,基线校准复评,t2_t1ce_flair,has_t1ce,0.955,0.8648648648648649,0.8620689655172413,0.9152542372881356,0.9310344827586208,0.625,0.7780172413793103,5,3,2,27,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.955,0.0,0.7808634471165594,0.0137617613438676,0.2053747963239919,0.0,0.9117796254419798,0.0529461208984605,0.035274260796649,0.0,0.9007802061088434,0.011352919794957,0.0878668877239128,0.0,0.8577023749869015,0.0029536141379225,0.1393440066668353,0.0,0.7171927375791317,0.0015394185381913,0.2812678461263114,0.0,0.5168622914659409,1.6733349806787934e-05,0.4831209803062509
public_eval_current_calibrated,B0-R,基线校准复评,t2_t1_flair,no_t1ce_with_t1,0.01,0.6756756756756757,0.6853448275862069,0.76,0.6551724137931034,0.75,0.7025862068965517,6,2,10,19,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.01,0.0117419606416144,0.0,0.1303932389776003,0.8578648086033157,0.0267085188860299,0.0,0.4890698219881144,0.4842216673030241,0.0153602467054992,0.0,0.101112404313008,0.8835273610579001,0.0100760593836516,0.0,0.043867421788245,0.9460565238385588,0.0064988399684747,0.0,0.0178312033872078,0.9756699623288336,6.61382644166276e-05,0.0,8.534341142643395e-05,0.9998485284882624
public_eval_current_calibrated,B0-R,基线校准复评,t1ce_t1_flair,has_t1ce,0.955,0.8648648648648649,0.8620689655172413,0.9152542372881356,0.9310344827586208,0.625,0.7780172413793103,5,3,2,27,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.955,0.0036963267586474,0.7861865807442753,0.0,0.2101171002626594,0.0080166004856357,0.9362011940998806,0.0,0.0557822180217666,0.004390738746189,0.9034188691262356,0.0,0.0921904018320019,0.0020271311999116,0.8580220948363578,0.0,0.1399507879708649,0.0039745209230813,0.7164572078995785,0.0,0.2795682716996667,7.264243841966034e-05,0.5168335377593241,0.0,0.4830938217889972
public_eval_current_calibrated,B0-R,基线校准复评,t2_t1ce_t1_flair,has_t1ce,0.955,0.8648648648648649,0.8620689655172413,0.9152542372881356,0.9310344827586208,0.625,0.7780172413793103,5,3,2,27,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.955,0.0024549904446523,0.7801769702731002,0.0133168383190204,0.2040512090287662,0.0027748817957484,0.9109810125586149,0.051535106339715,0.0347090065524428,0.0036174804420814,0.8997424542148774,0.0107064125589707,0.085933666047319,0.0018997795592226,0.8571278486665137,0.0028525430296406,0.1381198388512633,0.0039101499305109,0.7162118977127673,0.0014734071288009,0.2784045472435152,7.266049569834604e-05,0.5168216382127276,1.672253797514073e-05,0.4830889864492908
public_eval_fixed_01,T0.1,固定阈值 0.1,t2,global,0.1,0.2162162162162162,0.6293103448275863,0.0,0.0,1.0,0.5,8,0,29,0,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
public_eval_fixed_01,T0.1,固定阈值 0.1,t1ce,global,0.1,0.8378378378378378,0.8706896551724138,0.90625,1.0,0.25,0.625,2,6,0,29,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
public_eval_fixed_01,T0.1,固定阈值 0.1,t1,global,0.1,0.2162162162162162,0.5431034482758621,0.0,0.0,1.0,0.5,8,0,29,0,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
public_eval_fixed_01,T0.1,固定阈值 0.1,flair,global,0.1,0.6486486486486487,0.6939655172413793,0.7450980392156863,0.6551724137931034,0.625,0.6400862068965517,5,3,10,19,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
public_eval_fixed_01,T0.1,固定阈值 0.1,t2_t1ce,global,0.1,0.8648648648648649,0.875,0.9206349206349206,1.0,0.375,0.6875,3,5,0,29,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.1,0.0,0.9680268166435732,0.0319731915755635,0.0,0.0,0.9235839439002244,0.0764160591001533,0.0,0.0,0.958478219605781,0.0415217957204992,0.0,0.0,0.9782029342006991,0.0217970751634666,0.0,0.0,0.984186220813442,0.0158137841261627,0.0,0.0,0.9956827646977192,0.0043172437675358,0.0
public_eval_fixed_01,T0.1,固定阈值 0.1,t2_t1,global,0.1,0.2162162162162162,0.6379310344827586,0.0,0.0,1.0,0.5,8,0,29,0,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.1,0.2396986537940196,0.0,0.7603013542052862,0.0,0.0800624806182207,0.0,0.919937533301276,0.0,0.1671588683148493,0.0,0.8328411418038446,0.0,0.2033197156380157,0.0,0.796680290956755,0.0,0.2871276914469293,0.0,0.7128723199303085,0.0,0.4608245129520829,0.0,0.5391754850342467,0.0
public_eval_fixed_01,T0.1,固定阈值 0.1,t2_flair,global,0.1,0.3783783783783784,0.6896551724137931,0.3428571428571428,0.2068965517241379,1.0,0.603448275862069,8,0,23,6,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.1,0.0,0.0,0.1342577426998082,0.8657422681918016,0.0,0.0,0.5028382565476538,0.4971617577043739,0.0,0.0,0.1048988997257937,0.8951011074555887,0.0,0.0,0.0452347811487433,0.9547652263899108,0.0,0.0,0.0182310356975288,0.9817689721648758,0.0,0.0,8.574037932103636e-05,0.9999142772442584
public_eval_fixed_01,T0.1,固定阈值 0.1,t1ce_t1,global,0.1,0.8378378378378378,0.875,0.90625,1.0,0.25,0.625,2,6,0,29,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.1,0.0172508372574855,0.9827491711925816,0.0,0.0,0.0225770843925465,0.9774229284879324,0.0,0.0,0.0208371182837207,0.9791628895579156,0.0,0.0,0.0141107933180715,0.9858892141161738,0.0,0.0,0.0206818926751117,0.9793181209950834,0.0,0.0,0.0080472976179771,0.9919527028058026,0.0,0.0
public_eval_fixed_01,T0.1,固定阈值 0.1,t1ce_flair,global,0.1,0.8648648648648649,0.8620689655172413,0.9206349206349206,1.0,0.375,0.6875,3,5,0,29,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.1,0.0,0.7877534402571292,0.0,0.2122465657002396,0.0,0.9409440129089196,0.0,0.0590559925601142,0.0,0.9049401073779508,0.0,0.0950598943213266,0.0,0.8586305449402111,0.0,0.1413694645415885,0.0,0.7174305358093005,0.0,0.2825694728475312,0.0,0.5168220002492643,0.0,0.4831780042306373
public_eval_fixed_01,T0.1,固定阈值 0.1,t1_flair,global,0.1,0.6756756756756757,0.6896551724137931,0.76,0.6551724137931034,0.75,0.7025862068965517,6,2,10,19,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.1,0.02275747830168,0.0,0.0,0.977242531325366,0.0742445316542904,0.0,0.0,0.9257554814622208,0.0208331826766016,0.0,0.0,0.9791668299082164,0.0117047663659316,0.0,0.0,0.9882952361493498,0.0069385703843158,0.0,0.0,0.993061437800124,6.63404272608899e-05,0.0,0.0,0.9999336713069196
public_eval_fixed_01,T0.1,固定阈值 0.1,t2_t1ce_t1,global,0.1,0.8648648648648649,0.875,0.9206349206349206,1.0,0.375,0.6875,3,5,0,29,,5.0,1.0,0.0,True,bias,"t1,t1ce,t2,flair",True,True,1.0,0.1,0.0104822961535226,0.9604217917230484,0.0290959147114736,0.0,0.0042942762335541,0.9224580460404224,0.0732476828550368,0.0,0.0115930008474431,0.9527101242864454,0.0356968873405674,0.0,0.0102623674552889,0.9708432869331256,0.0188943447954447,0.0,0.0186427916961772,0.9676374583630948,0.0137197416975477,0.0,0.0076190445351499,0.9884600429921536,0.0039209168687716,0.0
